sampleID.x,points,individualID,uid,namedLocation,date,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,recordType,supportingStemIndividualID,previouslyTaggedAs,samplingProtocolVersion,taxonID,scientificName,taxonRank,measuredBy,recordedBy,dataQF,api.utmZone,geoEasting,geoNorthing,adjCoordinateUncertainty,adjDecimalLatitude,adjDecimalLongitude,api.elevation,adjElevationUncertainty,collectDate,nitrogenPercent,carbonPercent,CNratio,extractChlAConc,extractChlBConc,extractCarotConc,dryMass,plantStatus,ligninPercent,cellulosePercent,leafArea,leafMassPerArea,dryMassFraction,plotType,subtype,plotLatitude,plotLongitude,datum,utmZone,plotEasting,plotNorthing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,geometry,shpEasting,shpNorthing,longitude,latitude,H,DTM,ope,ect
CFC.CLBJ040.PRME-1.20190503,CLBJ_040.basePlot.vst.31,NEON.PLA.D11.CLBJ.02282,edc5a712-3eec-4844-aee3-fe6ce1e914af,CLBJ_040.basePlot.vst,11/9/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_040,31,1,31,3.8,28.8,NA,NA,NA,NEON.DOC.000987vE,ULCR,Ulmus crassifolia Nutt.,species,aguy@field-ops.org,jbarnett@field-ops.org,NA,14N,3694096.135,625874.1345,0.71,33.378736,-97.646798,333.09,1.11,2019-05-03T15:39:00Z,1.59,45.92,28.98,11.162,3.456,3.733,1.174,OK,8.56,11.76,21039.05,55.800999,0.347234546,distributed,basePlot,33.378736,-97.646798,WGS84,14N,625872.291,3694092.75,0.11,Geo 7X (H-Star),333.09,0.11,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-97.646798, 33.378736)",625874.1217,3694096.08,-97.64677801,33.37876531,11.5170002,339.9038811,7.250375032,27.75568841
CFC.CLBJ040.QUST-3.20190503,CLBJ_040.basePlot.vst.41,NEON.PLA.D11.CLBJ.01511,72307dc1-ae45-473b-adf3-9866e0ac5be9,CLBJ_040.basePlot.vst,11/9/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_040,41,1,41,5,40.2,NA,NA,NA,NEON.DOC.000987vE,QUMA3,Quercus marilandica Münchh.,species,aguy@field-ops.org,jbarnett@field-ops.org,NA,14N,3694106.511,625885.358,0.7,33.378824,-97.646691,331.56,1.1,2019-05-03T16:36:00Z,2.12,47.8,22.57,18.083,5.233,4.074,1.675,OK,14.64,17.94,16627.08,100.739276,0.463603653,distributed,basePlot,33.378824,-97.646691,WGS84,14N,625882.111,3694102.735,0.1,Geo 7X (H-Star),331.56,0.1,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-97.646691, 33.378824)",625885.3383,3694106.554,-97.64665599,33.37885845,10.19699955,340.2818756,7.466187477,17.0284375
CFC.CLBJ043.JUVI-1.20190502,CLBJ_043.basePlot.vst.31,NEON.PLA.D11.CLBJ.02138,11574ce5-c771-4bda-a99d-c0f936e2feb4,CLBJ_043.basePlot.vst,10/20/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_043,31,NaN,31,6.5,64,NA,NA,NA,NEON.DOC.000987vE,JUVI,Juniperus virginiana L.,species,jjamison@field-ops.org,jbarnett@field-ops.org,NA,14N,3697607.884,630619.3376,0.7,33.40984,-97.595331,283.9,1.1,2019-05-02T20:41:00Z,0.97,50.26,51.8,9.958,3.361,2.274,1.198,OK,12.51,13.39,2847.894,420.661724,0.566162571,distributed,basePlot,33.40984,-97.595331,WGS84,14N,630613.523,3697605.029,0.1,GeoXH 6000,283.9,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.595331, 33.40984)",630619.3652,3697607.878,-97.59526748,33.40986493,9.282999992,289.9298134,3.45943749,59.35231209
CFC.CLBJ043.QUMA3-3.20190502,CLBJ_043.basePlot.vst.49,NEON.PLA.D11.CLBJ.02184,09700dde-cf77-4cd1-8412-c0bc149cfcdb,CLBJ_043.basePlot.vst,10/20/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_043,40,NaN,49,5.4,176.7,NA,NA,NA,NEON.DOC.000987vE,QUMA3,Quercus marilandica Münchh.,species,jjamison@field-ops.org,jbarnett@field-ops.org,NA,14N,3697619.599,630613.2579,0.7,33.41002,-97.595334,283.42,1.1,2019-05-02T21:26:00Z,1.84,48.19,26.23,10.716,3.285,2.216,2.109,OK,15.95,17.64,18436.77,114.39097,0.464026403,distributed,basePlot,33.41002,-97.595334,WGS84,14N,630612.955,3697624.954,0.1,GeoXH 6000,283.42,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.595334, 33.41002)",630613.2658,3697619.563,-97.59533136,33.40997103,8.31000042,289.3627491,4.977062494,73.22281218
CFC.CLBJ043.ULCR-2.20190502,CLBJ_043.basePlot.vst.49,NEON.PLA.D11.CLBJ.02177,ce441c8b-c80e-46ac-ae25-f3eb2a60da8a,CLBJ_043.basePlot.vst,10/20/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_043,40,NaN,49,8.1,132.7,NA,NA,NA,NEON.DOC.000987vE,ULCR,Ulmus crassifolia Nutt.,species,jjamison@field-ops.org,jbarnett@field-ops.org,NA,14N,3697619.497,630618.8998,0.7,33.41002,-97.595334,283.42,1.1,2019-05-02T21:08:00Z,1.82,42.32,23.26,14.277,4.467,3.733,0.882,OK,9.17,15.64,10528.23,83.774766,0.398194131,distributed,basePlot,33.41002,-97.595334,WGS84,14N,630612.955,3697624.954,0.1,GeoXH 6000,283.42,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.595334, 33.41002)",630618.9078,3697619.461,-97.59527071,33.40996942,9.390000343,288.7278099,4.449874997,53.32256246
CFC.CLBJ045.ULCR-1.20190425,CLBJ_045.basePlot.vst.41,NEON.PLA.D11.CLBJ.01604,048121f9-9314-4b6e-ad48-c501227f88f0,CLBJ_045.basePlot.vst,10/18/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,41,NaN,41,6.6,29.5,NA,NA,NA,NEON.DOC.000987vE,ULCR,Ulmus crassifolia Nutt.,species,mbray@field-ops.org,jjamison@field-ops.org,NA,14N,3696930.7,633144.73,0.7,33.403397,-97.568252,265.07,1.1,2019-04-25T15:44:00Z,1.7,44.38,26.09,9.493,2.744,2.346,0.848,OK,9.61,16.38,10627.36,79.794041,0.462882096,distributed,basePlot,33.403397,-97.568252,WGS84,14N,633141.44,3696924.99,0.1,Geo 7X (H-Star),265.07,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.568252, 33.403397)",633144.69,3696930.734,-97.56821664,33.40344871,12.72999954,274.3812523,5.365312442,89.54550028
CFC.CLBJ045.ULCR-1.20190426,CLBJ_045.basePlot.vst.41,NEON.PLA.D11.CLBJ.01626,1be6feeb-f4be-4f42-841b-0829baafb933,CLBJ_045.basePlot.vst,10/18/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_045,40,1,41,4.4,267.6,NA,NA,NA,NEON.DOC.000987vE,ULCR,Ulmus crassifolia Nutt.,species,mbray@field-ops.org,jjamison@field-ops.org,NA,14N,3696924.772,633137.0839,0.7,33.403397,-97.568252,265.07,1.1,2019-04-26T13:06:00Z,2.03,44.06,21.66,12.64,3.379,3.556,1.524,OK,10.5,14.42,15556.34,97.966488,0.454925373,distributed,basePlot,33.403397,-97.568252,WGS84,14N,633141.44,3696924.99,0.1,Geo 7X (H-Star),265.07,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.568252, 33.403397)",633137.0439,3696924.806,-97.56829971,33.4033962,10.90699959,272.0592518,5.517937452,111.4628134
CFC.CLBJ046.MORU2-1.20190426,CLBJ_046.basePlot.vst.31,NEON.PLA.D11.CLBJ.01009,7bf525e9-2491-4706-9a6d-c2c6426312f0,CLBJ_046.basePlot.vst,10/11/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,31,1,31,1,4,NA,NA,NA,NEON.DOC.000987vE,MORU2,Morus rubra L.,species,jjamison@field-ops.org,aguy@field-ops.org,NA,14N,3696915.836,631721.6878,0.7,33.403481,-97.583518,276.85,1.1,2019-04-26T14:41:00Z,4.49,43.14,9.61,16.299,4.548,5.634,0.734,OK,4.92,11,19960.55,36.772534,0.24184514,distributed,basePlot,33.403481,-97.583518,WGS84,14N,631721.577,3696914.851,0.1,Geo 7X (H-Star),276.85,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.583518, 33.403481)",631721.6468,3696915.849,-97.58351754,33.4034901,10.47399998,285.5683136,5.864937514,195.9183758
CFC.CLBJ046.QUMA3-3.20190426,CLBJ_046.basePlot.vst.33,NEON.PLA.D11.CLBJ.02536,6f0a829c-b4a2-4f4c-ba79-327ed73dc101,CLBJ_046.basePlot.vst,10/11/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,32,NaN,33,9.4,293.5,NA,NA,NA,NEON.DOC.000987vE,QUMA3,Quercus marilandica Münchh.,species,jjamison@field-ops.org,aguy@field-ops.org,NA,14N,3696918.417,631733.0916,0.7,33.403477,-97.583302,276.88,1.1,2019-04-26T16:03:00Z,2.15,47.88,22.29,16.445,4.569,4.062,2.156,OK,13.63,15.77,23649.93,91.163061,0.438122333,distributed,basePlot,33.403477,-97.583302,WGS84,14N,631741.728,3696914.653,0.1,Geo 7X (H-Star),276.88,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.583302, 33.403477)",631733.1076,3696918.401,-97.58339396,33.40351172,9.475999832,283.654314,5.283437446,287.7791259
CFC.CLBJ046.QUST-5.20190426,CLBJ_046.basePlot.vst.49,NEON.PLA.D11.CLBJ.02580,13430234-ed3b-46fc-b4c2-d6f491be1d30,CLBJ_046.basePlot.vst,10/11/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,40,3,49,4.4,159.9,NA,NA,NA,NEON.DOC.000987vE,QUST,Quercus stellata Wangenh.,species,jjamison@field-ops.org,aguy@field-ops.org,NA,14N,3696931,631723.0399,0.73,33.403664,-97.583516,275.16,1.16,2019-04-26T17:04:00Z,2.365,47.54,20.085,11.74,3.699,2.718,1.292,OK,12.98,15.83,18053.07,71.566775,0.359888579,distributed,basePlot,33.403664,-97.583516,WGS84,14N,631721.516,3696935.105,0.13,Geo 7X (H-Star),275.16,0.16,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.583516, 33.403664)",631723.0281,3696930.973,-97.58350048,33.40362631,13.13799953,288.0089397,5.864875019,350.0462475
CFC.CLBJ046.ULAL-2.20190426,CLBJ_046.basePlot.vst.31,NEON.PLA.D11.CLBJ.01002,54aa8825-75cc-47e3-8626-910a85eef53f,CLBJ_046.basePlot.vst,10/11/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,31,4,31,10.1,56.4,NA,NA,NA,NEON.DOC.000987vE,ULAL,Ulmus alata Michx.,species,jjamison@field-ops.org,aguy@field-ops.org,NA,14N,3696920.428,631730.0305,0.7,33.403481,-97.583518,276.85,1.1,2019-04-26T15:32:00Z,2.33,45.07,19.32,11.893,3.482,2.881,1.299,OK,16.01,15.8,19749.88,65.772552,0.404925187,distributed,basePlot,33.403481,-97.583518,WGS84,14N,631721.577,3696914.851,0.1,Geo 7X (H-Star),276.85,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.583518, 33.403481)",631729.9895,3696920.44,-97.58342718,33.40353048,10.38399982,283.755064,4.684812546,299.1768744
CFC.CLBJ046.ULAL-4.20190426,CLBJ_046.basePlot.vst.33,NEON.PLA.D11.CLBJ.02539,e114237e-9639-4d91-a5f0-d1a2bb9e3923,CLBJ_046.basePlot.vst,10/11/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_046,32,2,33,5.7,307.8,NA,NA,NA,NEON.DOC.000987vE,ULAL,Ulmus alata Michx.,species,jjamison@field-ops.org,aguy@field-ops.org,NA,14N,3696918.162,631737.2081,0.7,33.403477,-97.583302,276.88,1.1,2019-04-26T16:40:00Z,2.07,45.6,22.08,12.735,3.871,3.063,1.338,OK,14.99,16.34,17828.73,75.047409,0.417472699,distributed,basePlot,33.403477,-97.583302,WGS84,14N,631741.728,3696914.653,0.1,Geo 7X (H-Star),276.88,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.583302, 33.403477)",631737.2241,3696918.147,-97.58334974,33.40350891,9.211000443,284.1280041,4.427749977,326.2059367
CFC.CLBJ047.QUFU-1.20190504,CLBJ_047.basePlot.vst.31,NEON.PLA.D11.CLBJ.01899,e215bfd7-70b5-4b54-ab1a-c02c463d92d1,CLBJ_047.basePlot.vst,11/1/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_047,31,4,31,9.4,46.9,NA,NA,NA,NEON.DOC.000987vE,QUFU,Quercus fusiformis Small,species,ttillson@field-ops.org,jjamison@field-ops.org,NA,14N,3694638.413,629959.3524,0.7,33.383112,-97.602867,291.3,1.1,2019-05-04T16:52:00Z,1.6,47.61,29.79,7.076,2.021,1.518,1.038,OK,15.23,17.93,8205.336,126.503046,0.427688504,distributed,basePlot,33.383112,-97.602867,WGS84,14N,629952.534,3694631.957,0.1,Geo 7X (H-Star),291.3,0.1,grasslandHerbaceous,cdw|cfc|dhp|hbp|vst,"c(-97.602867, 33.383112)",629959.3975,3694638.38,-97.60279182,33.38316878,2.993999958,292.2935658,4.868249983,67.69037557
CFC.CLBJ047.QUMA3-2.20190504,CLBJ_047.basePlot.vst.41,NEON.PLA.D11.CLBJ.01883,c0f95eef-707c-4ba5-8bed-ae3e2db9634f,CLBJ_047.basePlot.vst,11/1/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_047,41,4,41,11.4,47.7,NA,NA,NA,NEON.DOC.000987vE,QUMA3,Quercus marilandica Münchh.,species,ttillson@field-ops.org,jjamison@field-ops.org,NA,14N,3694649.552,629970.5569,0.7,33.3832,-97.602762,290.34,1.1,2019-05-04T17:56:00Z,1.76,47.93,27.22,13.149,3.878,2.622,1.884,OK,15.31,16.83,17165.72,109.753625,0.479145473,distributed,basePlot,33.3832,-97.602762,WGS84,14N,629962.119,3694641.878,0.1,Geo 7X (H-Star),290.34,0.1,grasslandHerbaceous,cdw|cfc|dhp|hbp|vst,"c(-97.602762, 33.3832)",629970.5508,3694649.55,-97.60267033,33.38326815,3.447000027,291.0575008,5.299812511,115.4842505
CFC.CLBJ051.QUMA3-3.20190504,CLBJ_051.basePlot.vst.33,NEON.PLA.D11.CLBJ.02432,2397c99c-453b-4ab0-baad-3fe26d24a188,CLBJ_051.basePlot.vst,11/10/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_051,32,4,33,9.2,347.3,NA,NA,NA,NEON.DOC.000987vE,QUMA3,Quercus marilandica Münchh.,species,ttillson@field-ops.org,jjamison@field-ops.org,NA,14N,3693143.929,630750.0524,0.7,33.369516,-97.59449,301.33,1.1,2019-05-04T15:22:00Z,1.98,48.01,24.21,19.972,5.667,4.22,1.763,OK,17.45,16.93,18360.59,96.02088,0.447234906,distributed,basePlot,33.369516,-97.59449,WGS84,14N,630752.098,3693134.912,0.1,GeoXH 6000,301.33,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.59449, 33.369516)",630750.0754,3693143.887,-97.59451019,33.3695968,12.89599991,312.545126,14.04025015,132.1294384
CFC.CLBJ051.QUSH-1.20190504,CLBJ_051.basePlot.vst.31,NEON.PLA.D11.CLBJ.02447,c14e8b8f-5b41-43c1-aeff-a08844437ebb,CLBJ_051.basePlot.vst,11/10/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_051,31,NaN,31,5.8,7.3,NA,NA,NA,NEON.DOC.000987vE,QUSH,Quercus shumardii Buckley,species,ttillson@field-ops.org,jjamison@field-ops.org,NA,14N,3693140.771,630732.8979,0.73,33.369519,-97.594704,303.99,1.16,2019-05-04T14:27:00Z,1.94,48.56,25.01,12.132,3.65,2.575,0.79,OK,16.12,14.03,10821.89,73.000188,0.438401776,distributed,basePlot,33.369519,-97.594704,WGS84,14N,630732.136,3693134.991,0.13,GeoXH 6000,303.99,0.16,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.594704, 33.369519)",630732.873,3693140.744,-97.59469552,33.36957055,12.30500031,313.3288746,4.535999954,288.0481827
CFC.CLBJ052.QUST-2.20190503,CLBJ_052.basePlot.vst.33,NEON.PLA.D11.CLBJ.01771,b182ee34-8fa1-4fb2-936a-8040c36f6adc,CLBJ_052.basePlot.vst,11/8/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_052,32,NaN,33,8.8,280.6,NA,NA,NA,NEON.DOC.000987vE,QUST,Quercus stellata Wangenh.,species,jjamison@field-ops.org,jbarnett@field-ops.org,NA,14N,3696434.755,628374.6928,0.7,33.399542,-97.619476,314.78,1.1,2019-05-03T14:55:00Z,1.96,47.61,24.3,10.682,3.2,2.345,1.87,OK,17.67,18.38,17873.96,104.621472,0.459008346,distributed,basePlot,33.399542,-97.619476,WGS84,14N,628383.37,3696433.112,0.1,Geo 7X (H-Star),314.78,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.619476, 33.399542)",628374.7202,3696434.731,-97.61956847,33.39955741,9.605999947,323.3144379,2.922812507,35.55324978
CFC.CLBJ052.SILA20-1.20190503,CLBJ_052.basePlot.vst.41,NEON.PLA.D11.CLBJ.01777,54d5a4bb-6936-4d39-8512-f4e828cd2141,CLBJ_052.basePlot.vst,11/8/16,vst_CLBJ_2016,D11,CLBJ,CLBJ_052,31,1,41,7.3,284.8,NA,NA,NA,NEON.DOC.000987vE,SILA20,Sideroxylon lanuginosum Michx.,species,jjamison@field-ops.org,jbarnett@field-ops.org,NA,14N,3696444.74,628366.3886,0.7,33.399631,-97.619581,314.72,1.1,2019-05-03T14:12:00Z,2.23,47.27,21.21,8.455,2.38,2.273,1.152,OK,11.54,18.95,12413.52,92.802042,0.397378406,distributed,basePlot,33.399631,-97.619581,WGS84,14N,628373.428,3696442.831,0.1,Geo 7X (H-Star),314.72,0.1,deciduousForest,cdw|cfc|dhp|hbp|vst,"c(-97.619581, 33.399631)",628366.3702,3696444.696,-97.61965681,33.39964826,10.125,323.5096283,2.717937499,44.07712483
CFC.DEJU003.ALVI5-1.20180807,DEJU_003.basePlot.vst.41,NEON.PLA.D19.DEJU.01075,2879b21c-013f-4097-b6e0-e4d75887fb66,DEJU_003.basePlot.vst,8/15/16,vst_DEJU_2016,D19,DEJU,DEJU_003,41,1,41,1.7,23.5,NA,NA,NA,NEON.DOC.000987vE,ALVI5,Alnus viridis (Chaix) DC.,species,acortese@battelleecology.org,cbaird@battelleecology.org,NA,6N,7089903.426,561233.5327,0.7,63.930794,-145.751133,450.07,1.1,2018-08-07T18:00:00Z,2.99,50.24,16.77,18.08,4.504,4.022,2.16,Live,15.61,14.46,29174.81,74.036472,0.541353383,distributed,basePlot,63.930794,-145.751133,WGS84,6N,561232.857,7089901.822,0.1,Geo 7X,450.07,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-145.751133, 63.930794)",561233.5349,7089903.381,-145.7511185,63.93080747,0,450.4731236,3.776624992,169.1621261
CFC.DEJU003.ALVI5-2.20180807,DEJU_003.basePlot.vst.33,NEON.PLA.D19.DEJU.01041,c52bc621-8969-4c30-9b83-b1cbe534ff18,DEJU_003.basePlot.vst,8/15/16,vst_DEJU_2016,D19,DEJU,DEJU_003,32,2,33,3.3,336.9,NA,NA,NA,NEON.DOC.000987vE,ALVI5,Alnus viridis (Chaix) DC.,species,acortese@battelleecology.org,cbaird@battelleecology.org,NA,6N,7089895.182,561241.7556,0.7,63.930705,-145.750929,450.2,1.1,2018-08-07T18:10:00Z,2.66,49.39,18.57,12.46,2.986,2.906,2.46,Live,20.58,15.97,28065.24,87.652912,0.504098361,distributed,basePlot,63.930705,-145.750929,WGS84,6N,561243.071,7089892.179,0.1,Geo 7X,450.2,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-145.750929, 63.930705)",561241.7763,7089895.214,-145.7509538,63.93073275,0,450.5743732,2.57993751,90.66581261
CFC.DEJU003.ALVI5-3.20180807,DEJU_003.basePlot.vst.51,NEON.PLA.D19.DEJU.01206,fea1ebb3-b5a7-41fa-8d56-4b8555c48dc1,DEJU_003.basePlot.vst,8/15/16,vst_DEJU_2016,D19,DEJU,DEJU_003,41,4,51,3.1,205.7,NA,NA,NA,NEON.DOC.000987vE,ALVI5,Alnus viridis (Chaix) DC.,species,acortese@battelleecology.org,cbaird@battelleecology.org,NA,6N,7089909.297,561241.3153,0.7,63.930884,-145.750929,449.89,1.1,2018-08-07T18:20:00Z,3.65,49.19,13.49,22.76,5.828,5.716,2.26,Live,18.75,14.52,26956.87,83.837627,0.582474227,distributed,basePlot,63.930884,-145.750929,WGS84,6N,561242.671,7089912.103,0.1,Geo 7X,449.89,0.1,shrubScrub,cdw|cfc|dhp|hbp|vst,"c(-145.750929, 63.930884)",561241.3267,7089909.31,-145.7509573,63.93085929,0,450.1643715,3.151062481,140.9916882
CFC.DEJU006.PIGL-1.20180807,DEJU_006.basePlot.vst.41,NEON.PLA.D19.DEJU.03620,bea7ca07-484d-4830-a14f-c0063e728c99,DEJU_006.basePlot.vst,9/16/16,vst_DEJU_2016,D19,DEJU,DEJU_006,40,NaN,41,9.7,323.7,NA,NA,NA,NEON.DOC.000987vE,PIGL,Picea glauca (Moench) Voss,species,kschroder@neoninc.org,nvandaele@field-ops.org,NA,6N,7079258.837,561586.9227,0.7,63.835171,-145.748058,544.83,1.1,2018-08-08T00:17:00Z,0.8,51.26,64.23,4.84,1.123,1.163,0.62,Live,17.75,18.85,2501.865,247.81513,0.496,distributed,basePlot,63.835171,-145.748058,WGS84,6N,561592.668,7079251.002,0.1,Geo 7X,544.83,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-145.748058, 63.835171)",561586.9255,7079258.82,-145.7481715,63.835242,9.369999886,547.771244,10.63981241,73.68799877
CFC.DEJU006.PIGL-2.20180807,DEJU_006.basePlot.vst.41,NEON.PLA.D19.DEJU.03622,50606470-9744-4eb5-93af-0b289b6994be,DEJU_006.basePlot.vst,9/16/16,vst_DEJU_2016,D19,DEJU,DEJU_006,32,NaN,41,7.3,125.8,NA,NA,NA,NEON.DOC.000987vE,PIGL,Picea glauca (Moench) Voss,species,kschroder@neoninc.org,nvandaele@field-ops.org,NA,6N,7079246.749,561598.5859,0.7,63.835171,-145.748058,544.83,1.1,2018-08-08T00:32:00Z,0.83,51.52,62.4,5.72,1.568,1.264,1.11,Live,14.85,19.36,4141.314,268.030871,0.560606061,distributed,basePlot,63.835171,-145.748058,WGS84,6N,561592.668,7079251.002,0.1,Geo 7X,544.83,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-145.748058, 63.835171)",561598.5888,7079246.732,-145.7479393,63.8351315,10.80000019,549.3043861,18.72487497,104.2651882
CFC.DEJU006.PIGL-3.20180807,DEJU_006.basePlot.vst.41,NEON.PLA.D19.DEJU.03621,851627e8-c0cb-4583-b036-e288b52a7e94,DEJU_006.basePlot.vst,9/16/16,vst_DEJU_2016,D19,DEJU,DEJU_006,41,NaN,41,6.4,34.2,NA,NA,NA,NEON.DOC.000987vE,PIGL,Picea glauca (Moench) Voss,species,kschroder@neoninc.org,nvandaele@field-ops.org,NA,6N,7079256.313,561596.2625,0.7,63.835171,-145.748058,544.83,1.1,2018-08-08T00:50:00Z,0.76,51.26,67.51,4.09,1.038,1.07,0.58,Live,14.97,17.93,2221.842,261.044665,0.557692308,distributed,basePlot,63.835171,-145.748058,WGS84,6N,561592.668,7079251.002,0.1,Geo 7X,544.83,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-145.748058, 63.835171)",561596.2653,7079256.295,-145.7479827,63.83521771,4.960000038,544.7049942,15.35768735,101.9050007
CFC.DEJU009.PIGL-2.20180807,DEJU_009.basePlot.vst.31,NEON.PLA.D19.DEJU.03389,4af07792-5b1d-428d-a3c7-262e6dc4d96f,DEJU_009.basePlot.vst,9/18/16,vst_DEJU_2016,D19,DEJU,DEJU_009,31,NaN,31,5.1,10.9,NA,NA,NA,NEON.DOC.000987vE,PIGL,Picea glauca (Moench) Voss,species,mgrandfield@field-ops.org,nvandaele@field-ops.org,NA,6N,7081255.091,560924.2194,0.7,63.853224,-145.760872,567.64,1.1,2018-08-07T21:07:00Z,0.67,50.28,75.57,3.66,0.951,0.976,0.75,Live,15.3,17.31,2440.918,307.261448,0.563909774,distributed,basePlot,63.853224,-145.760872,WGS84,6N,560923.247,7081250.032,0.1,Geo 7X,567.64,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-145.760872, 63.853224)",560924.2114,7081255.04,-145.7608506,63.85326832,10.72999954,570.5231171,3.797437498,161.9806871
CFC.DEJU009.PIMA-1.20180807,DEJU_009.basePlot.vst.41,NEON.PLA.D19.DEJU.03374,af08a5c4-b62b-4a6f-a7be-043b6b5ca6bb,DEJU_009.basePlot.vst,9/18/16,vst_DEJU_2016,D19,DEJU,DEJU_009,41,NaN,41,5.6,51.9,NA,NA,NA,NEON.DOC.000987vE,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",species,mgrandfield@field-ops.org,nvandaele@field-ops.org,NA,6N,7081263.872,560937.4939,0.7,63.853315,-145.760668,567.41,1.1,2018-08-07T20:43:00Z,0.78,50.52,65.02,5.2,1.413,1.148,0.98,Live,13.85,18.35,3913.7,250.402432,0.52972973,distributed,basePlot,63.853315,-145.760668,WGS84,6N,560933.069,7081260.415,0.1,Geo 7X,567.41,0.1,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-145.760668, 63.853315)",560937.4758,7081263.87,-145.7605774,63.85334523,7.480000019,568.640625,2.58312501,140.5695615
CFC.DEJU009.PIMA-3.20180807,DEJU_009.basePlot.vst.51,NEON.PLA.D19.DEJU.03328,f6cdf4ad-7dad-45e6-825e-111dd03ccc47,DEJU_009.basePlot.vst,9/18/16,vst_DEJU_2016,D19,DEJU,DEJU_009,41,NaN,51,0.8,249.3,NA,NA,NA,NEON.DOC.000987vE,PIMA,"Picea mariana (Mill.) Britton, Sterns & Poggenb.",species,mgrandfield@field-ops.org,nvandaele@field-ops.org,NA,6N,7081270.48,560942.8098,0.73,63.853406,-145.760451,567.18,1.18,2018-08-07T21:25:00Z,0.74,51.54,69.89,5.48,1.53,1.286,1.13,Live,15.96,20.84,3697.531,305.609338,0.556650246,distributed,basePlot,63.853406,-145.760451,WGS84,6N,560943.579,7081270.714,0.13,Geo 7X,567.18,0.18,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-145.760451, 63.853406)",560942.8306,7081270.431,-145.7604659,63.85340316,6.150000095,568.467495,1.887124997,92.1628125
CFC.DEJU014.PIGL-1.20180807,DEJU_014.basePlot.vst.41,NEON.PLA.D19.DEJU.03231,dae1cb76-5cfd-46d9-b305-c53ec6a554cd,DEJU_014.basePlot.vst,9/13/16,vst_DEJU_2016,D19,DEJU,DEJU_014,32,NaN,41,3.9,115.8,NA,NA,NA,NEON.DOC.000987vE,PIGL,Picea glauca (Moench) Voss,species,mgrandfield@field-ops.org,esmith@field-ops.org,NA,6N,7078800.532,561626.9307,0.76,63.831139,-145.747612,544.33,1.15,2018-08-07T22:38:00Z,0.72,49.94,69.09,3.58,0.85,0.937,0.62,Live,14.25,17,2273.97,272.650914,0.516666667,distributed,basePlot,63.831139,-145.747612,WGS84,6N,561623.434,7078802.279,0.16,Geo 7X,544.33,0.15,evergreenForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-145.747612, 63.831139)",561626.9452,7078800.582,-145.747541,63.83112361,13.57999992,549.9293747,3.101125047,264.5793732
