individualID,sampleID,plotID,dataEntryLatitude,dataEntryLongitude,dataEntryAltitude,sampleCode,chlorophyllSampleID,chlorophyllSampleCode,taxonID,plantStatus,lmaSampleID,lmaSampleCode,lmaSampleCondition,dryMass,lmaFreshMass,leafArea,dryMassFraction,percentGreen,subsample1Height,chlA_perc,chlB_perc,carot_perc,extractChlAConc,extractChlBConc,extractCarotConc,solventVolume,freshMass,chlA_perc_dw,chlB_perc_dw,carot_perc_dw
NEON.PLA.D13.NIWO.00579,CFC.NIWO042.PIEN-1.20190822,NIWO_042.basePlot.cfc,40.0159449,-105.2458762,1585,A00000091298,CFC.NIWO042.PIEN-1.20190822.CHL,B00000012457,PIEN,OK,CFC.NIWO042.PIEN-1.20190822.LMA,A00000092319,OK,0.272,0.553,937,0.491862567812,100,0.3,674.5054945054944,223.93162393162393,160.17094017094018,27.621,9.17,6.559,8,0.3276,0.13713291855201803,0.0455272750125631,0.03256416540974934
NA,CFC.NIWO004.CLIP-2.20190822,NIWO_004.basePlot.cfc,40.0160405,-105.2458455,1585,A00000091267,CFC.NIWO004.CLIP-2.20190822.CHL,B00000022540,NA,NA,CFC.NIWO004.CLIP-2.20190822.LMA,A00000092316,OK,0.41,0.799,6270,0.513141426783,88,NA,1158.7836663770636,356.83753258036495,360.729800173762,16.672,5.134,5.19,8,0.1151,0.22582149986247288,0.06953980208097023,0.07029831959490368
NEON.PLA.D13.NIWO.01205,CFC.NIWO004.PIFL2-1.20190822,NIWO_004.basePlot.cfc,40.015938,-105.2458579,1585,A00000091281,CFC.NIWO004.PIFL2-1.20190822.CHL,B00000022544,PIFL2,OK,CFC.NIWO004.PIFL2-1.20190822.LMA,A00000092320,OK,0.845,1.738,2257,0.486191024166,97,4.7,451.98643045608753,154.63249151903506,84.70410855635131,29.978,10.256,5.618,8,0.5306,0.092964782974225793,0.031804884054428564,0.0174219811444793
NEON.PLA.D13.NIWO.01992,CFC.NIWO001.PIEN-2.20190821,NIWO_001.basePlot.cfc,40.0159117,-105.2458767,1585,A00000091295,CFC.NIWO001.PIEN-2.20190821.CHL,B00000012451,PIEN,OK,CFC.NIWO001.PIEN-2.20190821.LMA,A00000092312,OK,0.644,1.277,1741,0.50430696946,100,5.8,428.54373884213214,143.61642438153532,103.66743177760776,21.004,7.039,5.081,8,0.3921,0.08497676312128043,0.028477977319115066,0.02055641465526689
NEON.PLA.D13.NIWO.01972,CFC.NIWO001.PICOL-1.20190821,NIWO_001.basePlot.cfc,40.0158638,-105.2457296,1585.09997558594,A00000091303,CFC.NIWO001.PICOL-1.20190821.CHL,B00000012463,PICOL,OK,CFC.NIWO001.PICOL-1.20190821.LMA,A00000092311,OK,0.666,1.46,2137,0.456164383562,98,5,450.0505184791279,161.48896570061154,86.01967561818664,21.158,7.592,4.044,8,0.3761,0.09865972327012218,0.0354014849733797,0.01885716612649466
NEON.PLA.D13.NIWO.01108,CFC.NIWO002.ABLAL-3.20190821,NIWO_002.basePlot.cfc,40.0159233,-105.245856,1585,A00000091836,CFC.NIWO002.ABLAL-3.20190821.CHL,B00000022535,ABLAL,OK,CFC.NIWO002.ABLAL-3.20190821.LMA,A00000092313,OK,0.468,1.005,2224,0.465671641791,100,2.5,660.3122130394858,222.2038567493113,135.5739210284665,35.954,12.099,7.382,8,0.4356,0.1417978149796468,0.04771685385322208,0.029113630477269642
NEON.PLA.D13.NIWO.01100,CFC.NIWO002.PICOL-2.20190821,NIWO_002.basePlot.cfc,40.015886,-105.2457676,1585,A00000091304,CFC.NIWO002.PICOL-2.20190821.CHL,B00000012462,PICOL,OK,CFC.NIWO002.PICOL-2.20190821.LMA,A00000092314,OK,0.592,1.246,1923,0.475120385233,98,6.1,340.7899371069182,140.4377358490566,82.13333333333334,16.933,6.978,4.081,8,0.3975,0.07172707122212703,0.02955834778172813,0.017286846846837563
NEON.PLA.D13.NIWO.01098,CFC.NIWO002.PIEN-1.20190821,NIWO_002.basePlot.cfc,40.0159406,-105.2458476,1585,A00000091296,CFC.NIWO002.PIEN-1.20190821.CHL,B00000012456,PIEN,OK,CFC.NIWO002.PIEN-1.20190821.LMA,A00000092315,OK,0.546,1.044,1474,0.522988505747,98,6.8,583.6161335187761,194.21418636995827,126.62030598052849,20.981,6.982,4.552,8,0.2876,0.11159253542010068,0.037135459811407596,0.024210915649029982
NEON.PLA.D13.NIWO.01208,CFC.NIWO004.PIEN-2.20190820,NIWO_004.basePlot.cfc,40.0159001,-105.2458218,1584.90002441406,A00000091299,CFC.NIWO004.PIEN-2.20190820.CHL,B00000012458,PIEN,OK,CFC.NIWO004.PIEN-2.20190820.LMA,A00000092309,OK,0.704,1.337,1491,0.526551982049,99,4.6,367.3879781420765,119.60655737704919,102.77595628415301,16.808,5.472,4.702,8,0.366,0.06977240437163297,0.022715052160969515,0.01951867237954654
NEON.PLA.D13.NIWO.01201,CFC.NIWO004.ABLAL-1.20190820,NIWO_004.basePlot.cfc,40.0159087,-105.2458973,1585,A00000091294,CFC.NIWO004.ABLAL-1.20190820.CHL,B00000012455,ABLAL,OK,CFC.NIWO004.ABLAL-1.20190820.LMA,A00000092310,OK,0.458,0.886,1539,0.516930022573,99,3.8,546.1959898333803,175.45326179045466,124.25868398757412,24.176,7.766,5.5,8,0.3541,0.10566149497657537,0.03394139518481487,0.024037815286696084
NEON.PLA.D13.NIWO.01129,CFC.NIWO003.DAFRF-1.20190815,NIWO_003.basePlot.cfc,40.015844800000004,-105.2461533,1585,A00000091278,CFC.NIWO003.DAFRF-1.20190815.CHL,B00000022541,DAFRF,OK,CFC.NIWO003.DAFRF-1.20190815.LMA,A00000120263,OK,0.264,0.393,2710,0.671755725191,99,0.1,1684.0170212765959,425.7021276595745,494.2638297872341,49.468,12.505,14.519,8,0.235,0.25068889748543344,0.06337156673112608,0.07357791102512752
NA,CFC.DCFS063.CLIP-1.20190808,DCFS_063.basePlot.cfc,46.8948283,-98.6864525,401.5,A00000087303,CFC.DCFS063.CLIP-1.20190808.CHL,B00000051157,NA,NA,CFC.DCFS063.CLIP-1.20190808.LMA,NA,OK,0.6091,1.2199,7940,0.499303221576,99,NA,940.4729729729729,249.1891891891892,311.2837837837838,13.919,3.688,4.607,8,0.1184,0.18835708089454448,0.049907386618225455,0.06234363615785376
NA,CFC.DCFS005.CLIP-1.20190808,DCFS_005.basePlot.cfc,46.8948279,-98.6864524,401.5,A00000087309,CFC.DCFS005.CLIP-1.20190808.CHL,B00000051151,NA,NA,CFC.DCFS005.CLIP-1.20190808.LMA,NA,OK,0.4404,0.6101,3651,0.721848877233,100,NA,1315.0721420643729,332.69700332963373,431.6981132075472,14.811,3.747,4.862,8,0.0901,0.1821810885271892,0.04608956442585767,0.05980450019709634
NA,CFC.DCFS014.CLIP-1.20190808,DCFS_014.basePlot.cfc,46.8948283,-98.6864523,401.5,A00000087325,CFC.DCFS014.CLIP-1.20190808.CHL,B00000051147,NA,NA,CFC.DCFS014.CLIP-1.20190808.LMA,NA,OK,0.4998,1.1149,5911,0.448291326576,100,NA,1823.14381270903,449.89966555183946,502.0066889632107,27.256,6.726,7.505,8,0.1196,0.4066872822711076,0.10035877093320628,0.11198224440287141
NA,CFC.DCFS067.CLIP-1.20190808,DCFS_067.basePlot.cfc,46.894801,-98.686459,401.5,A00000087323,CFC.DCFS067.CLIP-1.20190808.CHL,B00000051145,NA,NA,CFC.DCFS067.CLIP-1.20190808.LMA,NA,OK,0.784,1.2021,6751,0.652191997338,99,NA,1202.3402617397999,269.6843725943033,385.5273287143957,19.523,4.379,6.26,8,0.1299,0.18435372814252493,0.04135045718056223,0.05911255125606751
NA,CFC.DCFS062.CLIP-1.20190808,DCFS_062.basePlot.cfc,46.8948018,-98.6864589,401.5,A00000087326,CFC.DCFS062.CLIP-1.20190808.CHL,B00000051148,NA,NA,CFC.DCFS062.CLIP-1.20190808.LMA,NA,OK,0.649,1.7005,6509,0.38165245516,100,NA,1197.881278538813,295.81735159817356,376.32876712328766,16.396,4.049,5.151,8,0.1095,0.31386704378375496,0.07750961577704464,0.0986050952994707
NA,CFC.DCFS065.CLIP-1.20190808,DCFS_065.basePlot.cfc,46.8948018,-98.6864589,401.5,A00000087324,CFC.DCFS065.CLIP-1.20190808.CHL,B00000051146,NA,NA,CFC.DCFS065.CLIP-1.20190808.LMA,NA,OK,0.309,0.4994,2860,0.618742490989,100,NA,1340.8333333333333,313.05555555555554,413.7962962962963,14.481,3.381,4.469,8,0.0864,0.2167029665588573,0.05059545127653453,0.06687698070240544
NA,CFC.DCFS011.CLIP-1.20190807,DCFS_011.basePlot.cfc,46.8948021,-98.6864592,401.700012207031,A00000087306,CFC.DCFS011.CLIP-1.20190807.CHL,B00000051154,NA,NA,CFC.DCFS011.CLIP-1.20190807.LMA,NA,OK,0.5234,1.463,6437,0.357758031442,100,NA,1788.949919224556,459.2568659127626,529.2407108239096,27.684,7.107,8.19,8,0.1238,0.5000446564438853,0.1283708052791032,0.14793258691935487
NA,CFC.DCFS009.CLIP-1.20190807,DCFS_009.basePlot.cfc,46.8948006,-98.686459,401.700012207031,A00000087302,CFC.DCFS009.CLIP-1.20190807.CHL,B00000050581,NA,NA,CFC.DCFS009.CLIP-1.20190807.LMA,NA,OK,0.4865,1.008,5404,0.482638888889,100,NA,871.5677590788308,179.41541186891055,311.42604074402124,12.3,2.532,4.395,8,0.1129,0.18058382346377377,0.0371738407325427,0.06452568326205574
NA,CFC.DCFS016.CLIP-1.20190807,DCFS_016.basePlot.cfc,46.8948006,-98.6864589,401.700012207031,A00000087327,CFC.DCFS016.CLIP-1.20190807.CHL,B00000051149,NA,NA,CFC.DCFS016.CLIP-1.20190807.LMA,NA,OK,0.3989,0.933,4971,0.427545551983,100,NA,1616.7931835786214,406.2587141750581,514.3299767621999,26.091,6.556,8.3,8,0.1291,0.3781569416591447,0.09502115325274435,0.12029828737000885
NA,CFC.DCFS015.CLIP-1.20190807,DCFS_015.basePlot.cfc,46.8948006,-98.686459,401.700012207031,A00000087310,CFC.DCFS015.CLIP-1.20190807.CHL,B00000051150,NA,NA,CFC.DCFS015.CLIP-1.20190807.LMA,NA,OK,0.8887,2.356,9635,0.37720713073,100,NA,947.1864406779662,251.18644067796612,280.47457627118644,13.971,3.705,4.137,8,0.118,0.25110512594099127,0.06659111671400564,0.07435558700292612
NA,CFC.DCFS012.CLIP-1.20190807,DCFS_012.basePlot.cfc,46.894801,-98.6864591,401.700012207031,A00000087307,CFC.DCFS012.CLIP-1.20190807.CHL,B00000051153,NA,NA,CFC.DCFS012.CLIP-1.20190807.LMA,NA,OK,0.3672,1.055,7512,0.348056872038,100,NA,1540.237837837838,398.5297297297297,463.82702702702704,17.809,4.608,5.363,8,0.0925,0.44252476005406344,0.11450132485423797,0.13326185008534683
NA,CFC.DCFS004.CLIP-1.20190807,DCFS_004.basePlot.cfc,46.8948018,-98.6864591,401.700012207031,A00000087299,CFC.DCFS004.CLIP-1.20190807.CHL,B00000050585,NA,NA,CFC.DCFS004.CLIP-1.20190807.LMA,NA,OK,0.2739,0.533,3448,0.513883677298,100,NA,1370,319.44954128440367,455.8715596330276,14.933,3.482,4.969,8,0.0872,0.26659729828420686,0.06216378441208118,0.08871104099472471
NA,CFC.DCFS006.CLIP-1.20190806,DCFS_006.basePlot.cfc,46.8948274,-98.6864524,401.5,A00000087301,CFC.DCFS006.CLIP-1.20190806.CHL,B00000050582,NA,NA,CFC.DCFS006.CLIP-1.20190806.LMA,NA,OK,0.6348,1.6149,7598,0.393089355378,100,NA,1377.5079872204471,308.94568690095844,424.28115015974436,21.558,4.835,6.64,8,0.1252,0.35043126158830146,0.07859426430000176,0.10793503928686898
NA,CFC.DCFS007.CLIP-1.20190806,DCFS_007.basePlot.cfc,46.8948287,-98.6864461,401.5,A00000087304,CFC.DCFS007.CLIP-1.20190806.CHL,B00000051156,NA,NA,CFC.DCFS007.CLIP-1.20190806.LMA,NA,OK,0.6114,1.6851,10327,0.362827131921,100,NA,1100.4635761589404,281.9867549668874,336.2251655629139,16.617,4.258,5.077,8,0.1208,0.3033024488363095,0.07771931318198268,0.09266814303074825
NA,CFC.DCFS008.CLIP-1.20190806,DCFS_008.basePlot.cfc,46.8948273,-98.6864523,401.5,A00000087300,CFC.DCFS008.CLIP-1.20190806.CHL,B00000050583,NA,NA,CFC.DCFS008.CLIP-1.20190806.LMA,NA,OK,0.4821,1.0576,7544,0.455843419062,100,NA,2081.2774451097807,518.9620758483034,647.50499001996,26.068,6.5,8.11,8,0.1002,0.45657727150969424,0.11384656532196608,0.1420454838094069
NA,CFC.DCFS010.CLIP-1.20190806,DCFS_010.basePlot.cfc,46.8948284,-98.6864523,401.5,A00000087305,CFC.DCFS010.CLIP-1.20190806.CHL,B00000051155,NA,NA,CFC.DCFS010.CLIP-1.20190806.LMA,NA,OK,0.4166,0.9506,5180,0.438249526615,100,NA,1126.8217054263566,295.6279069767442,355.5348837209302,18.17,4.767,5.733,8,0.129,0.2571187501626816,0.06745652625346743,0.08112613069249607
NA,CFC.DCFS001.CLIP-1.20190806,DCFS_001.basePlot.cfc,46.8948274,-98.6864521,401.5,A00000087296,CFC.DCFS001.CLIP-1.20190806.CHL,B00000050588,NA,NA,CFC.DCFS001.CLIP-1.20190806.LMA,NA,OK,0.497,1.3204,5901,0.376401090579,100,NA,981.8994413407822,237.76536312849163,305.02793296089385,13.182,3.192,4.095,8,0.1074,0.26086519564286403,0.06316808560855879,0.0810380045636116
NA,CFC.DCFS002.CLIP-1.20190806,DCFS_002.basePlot.cfc,46.8948272,-98.6864521,401.5,A00000087297,CFC.DCFS002.CLIP-1.20190806.CHL,B00000050587,NA,NA,CFC.DCFS002.CLIP-1.20190806.LMA,NA,OK,0.7358,1.7045,7341,0.431680844823,100,NA,1037.7033492822966,256.6124401913876,306.44976076555025,13.555,3.352,4.003,8,0.1045,0.24038670275207166,0.05944494486351488,0.07098989089756864
NA,CFC.DCFS013.CLIP-1.20190806,DCFS_013.basePlot.cfc,46.8948271,-98.6864522,401.5,A00000087308,CFC.DCFS013.CLIP-1.20190806.CHL,B00000051152,NA,NA,CFC.DCFS013.CLIP-1.20190806.LMA,NA,OK,0.5513,1.5645,8208,0.352380952381,100,NA,1469.9274611398964,328.20725388601034,464.99481865284974,17.731,3.959,5.609,8,0.0965,0.4171415768099143,0.09313989637304441,0.13195798907714226
NA,CFC.DCFS003.CLIP-1.20190806,DCFS_003.basePlot.cfc,46.8948231,-98.6864519,401.5,A00000087298,CFC.DCFS003.CLIP-1.20190806.CHL,B00000050586,NA,NA,CFC.DCFS003.CLIP-1.20190806.LMA,NA,OK,0.3856,1.3035,6343,0.295818948984,100,NA,1029.9829642248721,268.0068143100511,309.71039182282794,15.115,3.933,4.545,8,0.1174,0.34818018513093324,0.09059825789745024,0.10469592731856378
NEON.PLA.D19.BONA.00955,CFC.BONA084.POTR5-4.20190801,BONA_084.basePlot.cfc,64.8572016,-147.8039106,148.800003051758,A00000100419,CFC.BONA084.POTR5-4.20190801.CHL,B00000046492,POTR5,Insect damaged,CFC.BONA084.POTR5-4.20190801.LMA,A00000100721,OK,1.389,3.453,20770.323,0.4022589053,100,0.5,1846.1866666666667,625.4933333333333,507.4133333333333,17.308,5.864,4.757,8,0.075,0.4589548279334679,0.1554952109430238,0.12614098200135815
NEON.PLA.D19.BONA.00989,CFC.BONA084.POTR5-3.20190801,BONA_084.basePlot.cfc,64.8572038,-147.8038993,148.800003051758,A00000100418,CFC.BONA084.POTR5-3.20190801.CHL,B00000046493,POTR5,Insect damaged,CFC.BONA084.POTR5-3.20190801.LMA,A00000100722,OK,1.829,4.133,23465.455,0.442535688362,94,5.8,2176.504599211564,679.526938239159,527.4113009198423,20.704,6.464,5.017,8,0.0761,0.49182577958122886,0.15355302546430943,0.11917938254245679
NEON.PLA.D19.BONA.03916Z,CFC.BONA084.POTR5-2.20190801,BONA_084.basePlot.cfc,64.8572073,-147.803913,148.900009155273,A00000100420,CFC.BONA084.POTR5-2.20190801.CHL,B00000046491,POTR5,Insect damaged,CFC.BONA084.POTR5-2.20190801.LMA,A00000100723,OK,1.418,3.298,18202.293,0.42995755003,93,6.8,2643.491271820449,909.0274314214464,679.4014962593517,26.501,9.113,6.811,8,0.0802,0.6148261082137064,0.21142260005854524,0.15801594743758934
NEON.PLA.D19.BONA.03913Z,CFC.BONA084.POTR5-1.20190801,BONA_084.basePlot.cfc,64.8572093,-147.8038782,148.900009155273,A00000100416,CFC.BONA084.POTR5-1.20190801.CHL,B00000046495,POTR5,Insect damaged,CFC.BONA084.POTR5-1.20190801.LMA,A00000100724,OK,1.252,3.168,16553.334,0.395202020202,94,5.7,2178.408812729498,691.3096695226438,548.8372093023256,22.247,7.06,5.605,8,0.0817,0.5512139871188021,0.17492564161724022,0.13887510216212912
NEON.PLA.D19.BONA.03032,CFC.BONA008.PIGL-6.20190731,BONA_008.basePlot.cfc,64.8571943,-147.8039133,148.800003051758,A00000100403,CFC.BONA008.PIGL-6.20190731.CHL,B00000046502,PIGL,OK,CFC.BONA008.PIGL-6.20190731.LMA,A00000100728,OK,0.637,1.427,2284.51,0.446391030133,100,5.8,548.6184812442818,184.77584629460205,108.14272644098811,14.991,5.049,2.955,8,0.2186,0.12290087484079232,0.0413932704336709,0.02422600794840513
NEON.PLA.D19.BONA.03037,CFC.BONA008.BENE4-5.20190731,BONA_008.basePlot.cfc,64.8571935,-147.8039133,148.800003051758,A00000100402,CFC.BONA008.BENE4-5.20190731.CHL,B00000046501,BENE4,OK,CFC.BONA008.BENE4-5.20190731.LMA,A00000100731,OK,1.39,3.806,24971.782,0.36521282186,99,4.1,2143.0800821355233,734.9486652977413,488.0492813141684,13.046,4.474,2.971,8,0.0487,0.5868030786052325,0.2012384618794888,0.13363421328653582
NEON.PLA.D19.BONA.03044,CFC.BONA008.BENE4-4.20190731,BONA_008.basePlot.cfc,64.8572045,-147.803897,148.800003051758,A00000100401,CFC.BONA008.BENE4-4.20190731.CHL,B00000046500,BENE4,OK,CFC.BONA008.BENE4-4.20190731.LMA,A00000100729,OK,1.327,3.252,21465.417,0.408056580566,98,6.3,2200.221402214022,722.4354243542435,507.52767527675275,29.813,9.789,6.877,8,0.1084,0.5391951770909262,0.177042954031566,0.12437678975125953
NEON.PLA.D19.BONA.03056,CFC.BONA008.PIGL-3.20190731,BONA_008.basePlot.cfc,64.8572037,-147.8038972,148.800003051758,A00000100415,CFC.BONA008.PIGL-3.20190731.CHL,B00000046498,PIGL,OK,CFC.BONA008.PIGL-3.20190731.LMA,A00000100730,OK,0.703,1.361,2087.386,0.516531961793,100,5.6,656.6608084358523,224.32337434094902,120.03514938488577,18.682,6.382,3.415,8,0.2276,0.12712878524620883,0.04342874999685819,0.02323866832329532
NEON.PLA.D19.BONA.03038,CFC.BONA008.POTR5-2.20190731,BONA_008.basePlot.cfc,64.8571966,-147.8038425,148.700012207031,A00000100417,CFC.BONA008.POTR5-2.20190731.CHL,B00000046494,POTR5,Insect damaged,CFC.BONA008.POTR5-2.20190731.LMA,A00000100727,OK,1.554,3.765,24293.78,0.412749003984,97,6.2,2115.8909853249475,699.7064989517819,539.958071278826,25.232,8.344,6.439,8,0.0954,0.5126338198037103,0.169523485749927,0.13081995742375122
NEON.PLA.D19.BONA.03039,CFC.BONA008.PIGL-1.20190731,BONA_008.basePlot.cfc,64.8572031,-147.8038967,148.800003051758,A00000100414,CFC.BONA008.PIGL-1.20190731.CHL,B00000046497,PIGL,OK,CFC.BONA008.PIGL-1.20190731.LMA,A00000100726,OK,0.687,1.615,2867.031,0.425386996904,100,4.5,617.8461538461538,218.8034188034188,122.63247863247864,18.072,6.4,3.587,8,0.234,0.1452433098197375,0.05143632043195661,0.028828450217098185
NEON.PLA.D19.BONA.03587,CFC.BONA093.POBA2-4.20190731,BONA_093.basePlot.cfc,64.8572093,-147.8038652,148.800003051758,A00000100412,CFC.BONA093.POBA2-4.20190731.CHL,B00000046496,POBA2,Insect damaged,CFC.BONA093.POBA2-4.20190731.LMA,A00000100735,OK,1.881,4.778,23685.66,0.393679363751,100,5.6,1410.9708737864078,396.0194174757281,423.59223300970876,14.533,4.079,4.363,8,0.0824,0.35840610499432707,0.10059440599132044,0.10759828226039009
NEON.PLA.D19.BONA.03599,CFC.BONA093.PIMA-3.20190731,BONA_093.basePlot.cfc,64.8572106,-147.8038863,148.900009155273,A00000100425,CFC.BONA093.PIMA-3.20190731.CHL,B00000046486,PIMA,OK,CFC.BONA093.PIMA-3.20190731.LMA,A00000100734,OK,0.845,1.689,3621.199,0.500296033156,100,4.7,602.4070796460177,175.9646017699115,117.6283185840708,17.018,4.971,3.323,8,0.226,0.12041012515047823,0.035172096140734944,0.023511743205725653
NEON.PLA.D19.BONA.01486,CFC.BONA093.PIMA-2.20190731,BONA_093.basePlot.cfc,64.8572049,-147.8038971,148.900009155273,A00000100424,CFC.BONA093.PIMA-2.20190731.CHL,B00000046487,PIMA,OK,CFC.BONA093.PIMA-2.20190731.LMA,A00000100733,OK,0.53,1.126,2560.365,0.470692717584,100,5.3,812.1786690975388,253.71011850501367,151.68641750227894,22.274,6.958,4.16,8,0.2194,0.17254965686878238,0.053901432723937666,0.032226208699566064
NEON.PLA.D19.BONA.03593,CFC.BONA093.PIMA-1.20190731,BONA_093.basePlot.cfc,64.8573449,-147.8039226,148.900009155273,A00000100423,CFC.BONA093.PIMA-1.20190731.CHL,B00000046488,PIMA,OK,CFC.BONA093.PIMA-1.20190731.LMA,A00000100732,OK,0.375,0.765,1808.713,0.490196078431,99,5.5,832.3240115718419,254.23336547733848,154.83124397299903,21.578,6.591,4.014,8,0.2074,0.1697940983607848,0.051863606557416474,0.03158557377051581
NEON.PLA.D19.BONA.01453Z,CFC.BONA002.PIMA-5.20190730,BONA_002.basePlot.cfc,64.857204,-147.8038962,148.900009155,A00000100421,CFC.BONA002.PIMA-5.20190730.CHL,B00000046490,PIMA,OK,CFC.BONA002.PIMA-5.20190730.LMA,A00000100876,other,0.606,1.36,2458.63,0.445588235294,100,4.3,715.862700228833,244.13729977116705,114.8558352402746,19.552,6.668,3.137,8,0.2185,0.16065565549694222,0.05478988905757011,0.025776227050629492
NEON.PLA.D19.BONA.01746,CFC.BONA002.ALVI5-4.20190730,BONA_002.basePlot.cfc,64.8572042,-147.8038973,148.900009155273,A00000100413,CFC.BONA002.ALVI5-4.20190730.CHL,B00000046499,ALVI5,OK,CFC.BONA002.ALVI5-4.20190730.LMA,A00000100740,OK,1.392,3.441,18111.834,0.404533565824,100,2,1838.9312977099237,563.5114503816793,476.3358778625954,12.045,3.691,3.12,8,0.0524,0.45458064622256483,0.13929905896284653,0.11774940773884617
NEON.PLA.D19.BONA.01450,CFC.BONA002.PIMA-3.20190730,BONA_002.basePlot.cfc,64.8571939,-147.8039138,148.800003051758,A00000100422,CFC.BONA002.PIMA-3.20190730.CHL,B00000046489,PIMA,OK,CFC.BONA002.PIMA-3.20190730.LMA,A00000100738,OK,1.209,2.674,4783.974,0.452131637996,100,4.6,631.1988159842132,196.62555500740012,123.21657622101628,15.993,4.982,3.122,8,0.2027,0.13960509792720974,0.04348856361366591,0.027252367643891003
NEON.PLA.D16.WREF.05331,CFC.WREF075.PSMEM-1.20190724,WREF_075.basePlot.cfc,NA,NA,NA,A00000060527,CFC.WREF075.PSMEM-1.20190724.CHL,B00000053072,PSMEM,Disease damaged,CFC.WREF075.PSMEM-1.20190724.LMA,A00000106321,OK,0.15,0.2822,622.316,0.531537916371,100,25.5,423.85164051355207,110.12838801711841,117.54636233951499,7.428,1.93,2.06,8,0.1402,0.07974062196867145,0.020718820732301548,0.022114388968156058
NEON.PLA.D16.WREF.04183,CFC.WREF077.TSHE-2.20190723,WREF_077.basePlot.cfc,NA,NA,NA,A00000060530,CFC.WREF077.TSHE-2.20190723.CHL,B00000053096,TSHE,Disease damaged,CFC.WREF077.TSHE-2.20190723.LMA,A00000106319,OK,0.12,0.249,703.777,0.481927710843,100,27,357.3016729627631,126.4975715056665,121.31678359417162,8.276,2.93,2.81,8,0.1853,0.0741400971398308,0.026248246087446143,0.02517323259581012
NEON.PLA.D16.WREF.04508,CFC.WREF077.THPL-1.20190723,WREF_077.basePlot.cfc,NA,NA,NA,A00000060544,CFC.WREF077.THPL-1.20190723.CHL,B00000053074,THPL,OK,CFC.WREF077.THPL-1.20190723.LMA,A00000106322,OK,5.986,11.226,17771,0.533226438625,100,31.2,523.2911392405064,151.7405063291139,138.41772151898732,16.536,4.795,4.374,8,0.2528,0.09813675792030996,0.028457048514023114,0.025958525589225668
NEON.PLA.D16.WREF.04159,CFC.WREF086.TSHE-1.20190723,WREF_086.basePlot.cfc,NA,NA,NA,A00000060531,CFC.WREF086.TSHE-1.20190723.CHL,B00000053094,TSHE,OK,CFC.WREF086.TSHE-1.20190723.LMA,A00000106323,OK,0.088,0.1938,483.64,0.454076367389,100,35.3,360.3691275167786,152.248322147651,120.90604026845638,10.739,4.537,3.603,8,0.2384,0.07936311012813757,0.03352923276388491,0.026626807504579537
NEON.PLA.D16.WREF.04890,CFC.WREF089.THPL-1.20190722,WREF_089.basePlot.cfc,NA,NA,NA,A00000106135,CFC.WREF089.THPL-1.20190722.CHL,B00000053087,THPL,OK,CFC.WREF089.THPL-1.20190722.LMA,A00000106320,OK,3.928,7.751,10533,0.506773319572,100,29.7,408.7740029542098,109.66026587887741,111.31462333825702,13.837,3.712,3.768,8,0.2708,0.08066210022647673,0.021638918554649243,0.021965367756982313
NEON.PLA.D16.WREF.09971Z,CFC.WREF004.TSHE-1.20190718,WREF_004.basePlot.cfc,NA,NA,NA,A00000106134,CFC.WREF004.TSHE-1.20190718.CHL,B00000053080,TSHE,OK,CFC.WREF004.TSHE-1.20190718.LMA,A00000106318,OK,0.118,0.202,484.339,0.584158415842,100,39.2,508.0679062247372,149.45836701697655,142.53839935327406,7.856,2.311,2.204,8,0.1237,0.08697433648925751,0.02558524587915913,0.02440064124520412
NEON.PLA.D16.WREF.09972Z,CFC.WREF013.ABAM-2.20190718,WREF_013.basePlot.cfc,NA,NA,NA,A00000106151,CFC.WREF013.ABAM-2.20190718.CHL,B00000053084,ABAM,OK,CFC.WREF013.ABAM-2.20190718.LMA,A00000105656,OK,1.807,3.533,4433.976,0.511463345599,100,20.9,581.3003995641119,157.09407918634216,134.10824555030877,20.004,5.406,4.615,8,0.2753,0.1136543614642262,0.03071463097758482,0.02622049980790862
NEON.PLA.D16.WREF.09976,CFC.WREF009.PSMEM-4.20190717,WREF_009.basePlot.cfc,NA,NA,NA,A00000106130,CFC.WREF009.PSMEM-4.20190717.CHL,B00000041184,PSMEM,OK,CFC.WREF009.PSMEM-4.20190717.LMA,A00000106245,OK,0.157,0.313,707.789,0.501597444089,100,29.5,582.6005221932114,173.49347258485636,154.90339425587467,13.946,4.153,3.708,8,0.1915,0.11614902130359317,0.03458818912045192,0.03088201426887448
